Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,TotalSF,LivingPlusBasementSF,TotalPorchSF,OutdoorSF,TotalBath,HouseAge,RemodAge,IsNewHouse,IsRemodeled,HasGarageYrBlt,GarageAge,HasGarage,HasBasement,HasFireplace,HasPool,HasMasVnr,HasWoodDeck,HasOpenPorch,HasScreenPorch,Has3SsnPorch,HasMiscFeature,HasFence,HasAlley,ExteriorMatched,ExterQual_Ord,ExterCond_Ord,BsmtQual_Ord,BsmtCond_Ord,BsmtExposure_Ord,BsmtFinType1_Ord,BsmtFinType2_Ord,HeatingQC_Ord,KitchenQual_Ord,Functional_Ord,FireplaceQu_Ord,GarageFinish_Ord,GarageQual_Ord,GarageCond_Ord,PavedDrive_Ord,PoolQC_Ord,Fence_Ord,LotShape_Ord,LandSlope_Ord,ExteriorQualityScore,KitchenQualityScore,BasementQualityScore,BasementFinishScore,GarageQualityScore,LuxuryQualityScore,OverallQual_x_TotalSF,OverallQual_x_GrLivArea,OverallQual_x_TotalBath,KitchenQual_Ord_x_GrLivArea,ExterQual_Ord_x_GrLivArea,BsmtQual_Ord_x_TotalBsmtSF,GarageFinish_Ord_x_GarageArea,GarageQual_Ord_x_GarageArea,Neighborhood_TE,Neighborhood_TE_Centered,MSSubClass_TE,MSSubClass_TE_Centered,Exterior1st_TE,Exterior1st_TE_Centered,Exterior2nd_TE,Exterior2nd_TE_Centered,Foundation_TE,Foundation_TE_Centered,HouseStyle_TE,HouseStyle_TE_Centered,SaleCondition_TE,SaleCondition_TE_Centered,GarageType_TE,GarageType_TE_Centered,Neighborhood_OverallQual_TE,Neighborhood_OverallQual_TE_Centered,Neighborhood_MSSubClass_TE,Neighborhood_MSSubClass_TE_Centered,Neighborhood_HouseStyle_TE,Neighborhood_HouseStyle_TE_Centered,MSSubClass_OverallQual_TE,MSSubClass_OverallQual_TE_Centered,Exterior1st_OverallQual_TE,Exterior1st_OverallQual_TE_Centered,Exterior2nd_OverallQual_TE,Exterior2nd_OverallQual_TE_Centered,Foundation_OverallQual_TE,Foundation_OverallQual_TE_Centered,GarageType_OverallQual_TE,GarageType_OverallQual_TE_Centered,NeighborhoodPriceTier_Ord,NeighborhoodPriceTier,IsPremiumNeighborhood,IsLowPriceNeighborhood,OverallQual_x_Neighborhood_TE,OverallQual_x_Neighborhood_TE_Centered,OverallCond_x_Neighborhood_TE,OverallCond_x_Neighborhood_TE_Centered,ExterQual_Ord_x_Neighborhood_TE,ExterQual_Ord_x_Neighborhood_TE_Centered,KitchenQual_Ord_x_Neighborhood_TE,KitchenQual_Ord_x_Neighborhood_TE_Centered,BsmtQual_Ord_x_Neighborhood_TE,BsmtQual_Ord_x_Neighborhood_TE_Centered,GarageFinish_Ord_x_Neighborhood_TE,GarageFinish_Ord_x_Neighborhood_TE_Centered,GarageQual_Ord_x_Neighborhood_TE,GarageQual_Ord_x_Neighborhood_TE_Centered,FireplaceQu_Ord_x_Neighborhood_TE,FireplaceQu_Ord_x_Neighborhood_TE_Centered,Neighborhood_TE_x_GrLivArea,Neighborhood_TE_x_TotalSF,Neighborhood_TE_x_LivingPlusBasementSF,Neighborhood_TE_x_TotalBsmtSF,Neighborhood_TE_x_1stFlrSF,Neighborhood_TE_x_2ndFlrSF,Neighborhood_TE_x_GarageArea,Neighborhood_TE_x_GarageCars,Neighborhood_TE_x_TotalBath,Neighborhood_TE_x_TotalPorchSF,Neighborhood_TE_x_OutdoorSF,Neighborhood_TE_x_LotArea,Neighborhood_TE_x_LotFrontage,PremiumNeighborhoodLargeHouse,PremiumNeighborhoodHighQuality,LowPriceNeighborhoodLargeHouse,LowPriceNeighborhoodLowQuality,LargeHighQualityHouse,LargeLowQualityHouse
1148,70,RL,75.0,12000,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,7,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,275,Unf,0,429,704,GasA,Ex,Y,SBrkr,860,704,0,1564,0,0,1,1,3,1,Fa,7,Typ,1,Gd,Attchd,1941.0,Unf,1,234,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,7,2009,WD,Normal,2268,2268,0,0,1.5,68,59,0,1,1,68.0,1,1,1,0,0,0,0,0,0,0,0,0,1,3.0,3.0,3.0,3.0,1.0,3.0,1.0,5.0,2.0,7.0,4.0,1.0,3.0,3.0,2.0,0.0,0.0,4.0,3.0,6.0,2.0,7.0,4.0,7.0,13.0,15876,10948,10.5,3128.0,4692.0,2112.0,234.0,702.0,12.124332739634491,0.10031758395194323,11.974565393688927,-0.049449761993621166,11.867858354734226,-0.15615680094832207,11.870813999531563,-0.15320115615098473,11.876119393345137,-0.14789576233741109,12.186349113653174,0.16233395797062578,12.002960114974218,-0.021055040708329642,12.153550069046895,0.1295349133643473,12.098813794453974,0.07479863877142634,12.103129182534973,0.07911402685242486,12.091311168232036,0.06729601254948747,12.041269699288886,0.017254543606338046,12.078707953464143,0.05469279778159475,12.078707953464143,0.05469279778159475,12.16762825733847,0.14361310165592123,12.230891241724112,0.20687608604156438,2,high,0,0,84.87032917744143,0.7022230876636026,84.87032917744143,0.7022230876636026,36.372998218903476,0.3009527518558297,24.248665479268983,0.20063516790388647,36.372998218903476,0.3009527518558297,12.124332739634491,0.10031758395194323,36.372998218903476,0.3009527518558297,48.497330958537965,0.40127033580777294,18962.456404788343,27497.986653491025,27497.986653491025,8535.530248702682,10426.926156085663,8535.530248702682,2837.093861074471,12.124332739634491,18.186499109451738,0.0,0.0,145491.99287561388,909.3249554725868,0,0,0,0,0,0
1149,50,RM,60.0,5700,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,7,7,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,572,572,GasA,TA,Y,SBrkr,572,539,0,1111,0,0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,1982.0,Unf,1,288,TA,TA,Y,0,0,176,0,0,0,None,None,None,0,8,2008,WD,Normal,1683,1683,176,176,1.0,82,58,0,1,1,26.0,1,1,1,0,0,0,0,0,0,0,0,0,1,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,7.0,4.0,1.0,3.0,3.0,2.0,0.0,0.0,4.0,3.0,6.0,3.0,7.0,2.0,7.0,14.0,11781,7777,7.0,3333.0,3333.0,1716.0,288.0,864.0,11.753482496784077,-0.2705326588984711,11.847703941531304,-0.1763112141512444,11.866185111894012,-0.15783004378853605,11.858774387530723,-0.16524076815182553,12.256149669394658,0.23213451371210958,11.846288089770836,-0.1777270659117125,12.009571475389606,-0.014443680292941963,11.776827173182905,-0.2471879824996428,12.02586541747566,0.0018502617931126508,11.800222089342368,-0.22379306634018015,11.79893803819542,-0.22507711748712822,12.105154511805297,0.08113935612274936,12.106201685923084,0.08218653024053602,12.109444988293829,0.08542983261128079,12.215441647457483,0.19142649177493531,12.007614094280095,-0.01640106140245301,0,low,0,1,82.27437747748854,-1.8937286122892978,82.27437747748854,-1.8937286122892978,35.260447490352234,-0.8115979766954133,35.260447490352234,-0.8115979766954133,35.260447490352234,-0.8115979766954133,11.753482496784077,-0.2705326588984711,35.260447490352234,-0.8115979766954133,47.01392998713631,-1.0821306355938844,13058.11905392711,19781.111042087603,19781.111042087603,6722.991988160492,6722.991988160492,6335.127065766617,3385.002959073814,11.753482496784077,11.753482496784077,2068.6129194339974,2068.6129194339974,66994.85023166923,705.2089498070446,0,0,0,0,0,0
1150,70,RM,50.0,9000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,2Story,7,9,1920,1988,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,TA,TA,No,ALQ,624,Unf,0,26,650,GasA,Ex,Y,SBrkr,832,650,0,1482,0,1,1,0,3,1,TA,7,Typ,0,None,Detchd,1930.0,Unf,2,324,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,7,2009,WD,Normal,2132,2132,0,0,1.5,89,21,0,1,1,79.0,1,1,0,0,0,0,0,0,0,0,0,0,1,3.0,4.0,3.0,3.0,1.0,5.0,1.0,5.0,3.0,7.0,0.0,1.0,3.0,3.0,2.0,0.0,0.0,4.0,3.0,7.0,3.0,7.0,6.0,7.0,10.0,14924,10374,10.5,4446.0,4446.0,1950.0,324.0,972.0,11.76053521000574,-0.2634799456768082,11.990590716226487,-0.033424439456060995,12.202015721466376,0.17800056578382772,12.207907202942677,0.18389204726012842,12.262492601782517,0.23847744609996901,12.176962303452179,0.15294714776963048,12.009001796414145,-0.015013359268403192,11.782539623403839,-0.24147553227870944,12.014789376644154,-0.009225779038393611,11.944331148150942,-0.07968400753160587,11.88384333550999,-0.14017182017255791,12.059705116249457,0.03568996056690921,12.211825413378032,0.18781025769548343,12.214554468093153,0.19053931241060518,12.20847647239662,0.1844613167140725,12.008075876547899,-0.015939279134649098,0,low,0,1,82.32374647004018,-1.8443596197376575,105.84481689005166,-2.371319511091274,35.28160563001722,-0.7904398370304246,35.28160563001722,-0.7904398370304246,35.28160563001722,-0.7904398370304246,11.76053521000574,-0.2634799456768082,35.28160563001722,-0.7904398370304246,0.0,-0.0,17429.113181228506,25073.461067732238,25073.461067732238,7644.3478865037305,9784.765294724775,7644.3478865037305,3810.41340804186,23.52107042001148,17.64080281500861,0.0,0.0,105844.81689005166,588.026760500287,0,0,0,0,0,0
1151,20,RL,57.0,8280,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1950,1950,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,932,932,GasA,Ex,Y,FuseA,932,0,0,932,0,0,1,0,2,1,Gd,4,Typ,1,Gd,Attchd,1950.0,Unf,1,306,TA,TA,Y,0,0,214,0,0,0,None,GdPrv,None,0,11,2007,WD,Normal,1864,1864,214,214,1.0,57,57,0,0,1,57.0,1,1,1,0,0,0,0,0,0,0,1,0,1,3.0,3.0,3.0,3.0,1.0,1.0,1.0,5.0,4.0,7.0,4.0,1.0,3.0,3.0,2.0,0.0,4.0,3.0,3.0,6.0,4.0,7.0,2.0,7.0,15.0,11184,5592,6.0,3728.0,2796.0,2796.0,306.0,918.0,11.89352672603334,-0.13048842964920837,12.056719144343738,0.03270398866118995,12.089468281495025,0.06545312581247664,12.06531198753689,0.04129683185434274,11.881445082072633,-0.14257007360991558,12.004894042204253,-0.01912111347829537,12.011063382778318,-0.012951772904230552,12.160592240202703,0.13657708452015527,11.97284587155026,-0.051169284132287274,11.876581294901715,-0.14743386078083276,11.870972787268755,-0.15304236841379293,12.031893973245483,0.007878817562934515,12.077098275892538,0.0530831202099904,12.011542299458412,-0.012472856224135853,11.96466976822,-0.059345387462547805,12.028663547321983,0.00464839163943509,1,mid,0,0,71.36116035620003,-0.7829305778952502,59.4676336301667,-0.6524421482460419,35.680580178100016,-0.3914652889476251,47.57410690413336,-0.5219537185968335,35.680580178100016,-0.3914652889476251,11.89352672603334,-0.13048842964920837,35.680580178100016,-0.3914652889476251,47.57410690413336,-0.5219537185968335,11084.766908663072,22169.533817326144,22169.533817326144,11084.766908663072,11084.766908663072,0.0,3639.419178166202,11.89352672603334,11.89352672603334,2545.214719371135,2545.214719371135,98478.40129155606,677.9310233839003,0,0,0,0,0,0
1152,20,RL,134.0,17755,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,4,1959,1959,Gable,CompShg,HdBoard,Plywood,BrkFace,132.0,TA,TA,CBlock,TA,TA,No,BLQ,176,Unf,0,1290,1466,GasA,TA,Y,SBrkr,1466,0,0,1466,0,0,1,1,3,1,Fa,6,Typ,2,Gd,Attchd,1959.0,Fin,2,528,TA,TA,Y,0,140,0,0,100,0,None,None,None,0,11,2006,WD,Normal,2932,2932,240,240,1.5,47,47,0,0,1,47.0,1,1,1,0,1,0,1,1,0,0,0,0,0,3.0,3.0,3.0,3.0,1.0,4.0,1.0,3.0,2.0,7.0,4.0,3.0,3.0,3.0,2.0,0.0,0.0,4.0,3.0,6.0,2.0,7.0,5.0,9.0,15.0,14660,7330,7.5,2932.0,4398.0,4398.0,1584.0,1584.0,11.747132336572783,-0.2768828191097654,12.043452869163435,0.019437713480886742,11.945267291056295,-0.07874786462625316,11.996370012211178,-0.027645143471369593,11.866070341473716,-0.15794481420883244,11.988927009296743,-0.03508814638580482,11.998230162180326,-0.02578499350222252,12.152687662402823,0.12867250672027453,11.78927331482732,-0.23474184085522865,11.853495621220523,-0.1705195344620254,11.75012048160825,-0.2738946740742989,11.817138359832361,-0.20687679585018692,11.835270814416248,-0.18874434126630035,11.922258314596828,-0.10175684108572014,11.808270449725267,-0.215744705957281,11.8552128404665,-0.16880231521604827,0,low,0,1,58.73566168286391,-1.384414095548827,46.98852934629113,-1.1075312764390617,35.24139700971835,-0.8306484573292963,23.494264673145565,-0.5537656382195308,35.24139700971835,-0.8306484573292963,35.24139700971835,-0.8306484573292963,35.24139700971835,-0.8306484573292963,46.98852934629113,-1.1075312764390617,17221.2960054157,34442.5920108314,34442.5920108314,17221.2960054157,17221.2960054157,0.0,6202.48587371043,23.494264673145565,17.620698504859174,2819.311760777468,2819.311760777468,208570.33463584975,1574.1157331007528,0,0,0,1,0,0
1153,20,RL,90.0,14115,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,7,1956,2004,Gable,CompShg,Stone,Stone,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,296,GLQ,547,230,1073,GasA,Ex,Y,SBrkr,1811,0,0,1811,0,0,1,0,2,1,Ex,6,Typ,1,Gd,Attchd,1956.0,Fin,2,470,TA,TA,Y,0,0,280,0,0,0,None,None,None,0,7,2006,WD,Abnorml,2884,2884,280,280,1.0,50,2,0,1,1,50.0,1,1,1,0,0,0,0,0,0,0,0,0,1,3.0,3.0,3.0,3.0,1.0,5.0,6.0,5.0,5.0,7.0,4.0,3.0,3.0,3.0,2.0,0.0,0.0,3.0,3.0,6.0,5.0,7.0,11.0,9.0,18.0,17304,10866,6.0,9055.0,5433.0,3219.0,1410.0,1410.0,12.169417905097351,0.1454027494148029,12.05030803444561,0.026292878763062077,12.048527419586067,0.024512263903519127,11.983260072380986,-0.04075508330156197,12.250815529429326,0.2268003737467783,11.99411716658378,-0.029897989098767397,11.826322246351328,-0.19769290933122008,12.156457819100451,0.132442663417903,12.112441906606394,0.08842675092384589,12.120145919527703,0.09613076384515473,12.145183043536031,0.12116788785348298,12.027830534373802,0.0038153786912538123,12.022591741612558,-0.0014234140699898035,12.033860830289779,0.009845674607230848,12.056019706981099,0.03200455129855051,12.023653755067713,-0.000361400614835361,3,premium,1,0,73.01650743058411,0.8724164964888175,85.18592533568146,1.0178192459036204,36.50825371529206,0.43620824824440874,60.84708952548675,0.7270137470740146,36.50825371529206,0.43620824824440874,36.50825371529206,0.43620824824440874,36.50825371529206,0.43620824824440874,48.677671620389404,0.5816109976592116,22038.815826131304,35096.60123830076,35096.60123830076,13057.785412169458,22038.815826131304,0.0,5719.6264153957545,24.338835810194702,12.169417905097351,3407.437013427258,3407.437013427258,171771.3337304491,1095.2476114587616,0,0,0,0,0,0
1154,30,RM,60.0,5890,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,6,8,1930,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,BrkTil,TA,TA,Av,ALQ,538,Unf,0,278,816,GasA,Ex,Y,SBrkr,816,0,0,816,0,0,1,0,2,1,TA,5,Typ,0,None,Detchd,2002.0,Unf,1,432,TA,TA,Y,0,0,96,0,0,0,None,None,None,0,6,2008,WD,Normal,1632,1632,96,96,1.0,78,1,0,1,1,6.0,1,1,0,0,0,0,0,0,0,0,0,0,1,4.0,4.0,3.0,3.0,3.0,5.0,1.0,5.0,3.0,7.0,0.0,1.0,3.0,3.0,2.0,0.0,0.0,4.0,3.0,8.0,3.0,9.0,6.0,7.0,10.0,9792,4896,6.0,2448.0,3264.0,2448.0,432.0,1296.0,11.639890974045928,-0.3841241816366203,11.56874645562611,-0.45526870005643794,11.853087992455784,-0.17092716322676438,11.856158381076227,-0.16785677460632087,11.759989956937238,-0.26402519874531016,11.984295220218545,-0.03971993546400299,12.002074948276858,-0.021940207405689804,11.776616299296721,-0.2473988563858267,11.933496406413358,-0.09051874926919012,11.790686797871503,-0.233328357811045,11.724729145171917,-0.299286010510631,11.898080886528627,-0.12593426915392136,11.931952880318896,-0.09206227536365219,11.921601262453686,-0.10241389322886185,11.880998828111203,-0.14301632757134541,11.873870406449718,-0.1501447492328296,0,low,0,1,69.83934584427557,-2.304745089819722,93.11912779236742,-3.0729934530929626,46.55956389618371,-1.5364967265464813,34.919672922137785,-1.152372544909861,34.919672922137785,-1.152372544909861,11.639890974045928,-0.3841241816366203,34.919672922137785,-1.152372544909861,0.0,-0.0,9498.151034821478,18996.302069642956,18996.302069642956,9498.151034821478,9498.151034821478,0.0,5028.4329007878405,11.639890974045928,11.639890974045928,1117.4295335084091,1117.4295335084091,68558.95783713051,698.3934584427557,0,0,0,0,0,0
1155,60,RL,73.0,13700,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,6,1965,1988,Gable,CompShg,VinylSd,VinylSd,Stone,288.0,TA,TA,CBlock,TA,TA,Gd,ALQ,454,Unf,0,410,864,GasA,TA,Y,SBrkr,902,918,0,1820,0,0,1,2,4,1,Gd,8,Typ,2,Gd,Attchd,1965.0,Unf,2,492,TA,TA,Y,60,84,0,0,273,0,None,GdPrv,None,0,5,2008,WD,Normal,2684,2684,357,417,2.0,43,20,0,1,1,43.0,1,1,1,0,1,1,1,1,0,0,1,0,1,3.0,3.0,3.0,3.0,4.0,5.0,1.0,3.0,4.0,7.0,4.0,1.0,3.0,3.0,2.0,0.0,4.0,3.0,3.0,6.0,4.0,10.0,6.0,7.0,15.0,18788,12740,14.0,7280.0,5460.0,2592.0,492.0,1476.0,11.876927967976,-0.14708718770654805,12.322787505182303,0.29877234949975495,12.20430002976972,0.18028487408717275,12.206929100189548,0.18291394450699983,11.874932887963945,-0.14908226771860278,12.172426106542737,0.14841095086018896,12.009571475389606,-0.014443680292941963,12.158068983853829,0.13405382817128064,12.090038379625806,0.0660232239432581,12.040250729864313,0.016235574181765244,12.026946336981377,0.0029311812988286334,12.259662364521054,0.23564720883850576,12.217961653809992,0.1939464981274437,12.21991858082771,0.19590342514516124,12.183772910111307,0.1597577544287585,12.245464711877222,0.2214495561946741,1,mid,0,0,83.138495775832,-1.0296103139458364,71.261567807856,-0.8825231262392883,35.630783903928,-0.44126156311964415,47.507711871904,-0.5883487508261922,35.630783903928,-0.44126156311964415,11.876927967976,-0.14708718770654805,35.630783903928,-0.44126156311964415,47.507711871904,-0.5883487508261922,21616.00890171632,31877.674666047584,31877.674666047584,10261.665764331265,10712.989027114352,10903.019874601969,5843.448560244192,23.753855935952,23.753855935952,4240.063284567432,4952.678962645992,162713.9131612712,867.015741662248,0,0,0,0,0,0
1156,20,RL,90.0,10768,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Veenker,Norm,Norm,1Fam,1Story,5,8,1976,2004,Gable,CompShg,Plywood,Plywood,None,0.0,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,1157,Unf,0,280,1437,GasA,TA,Y,SBrkr,1437,0,0,1437,1,0,2,0,3,1,Gd,6,Typ,1,Fa,Attchd,1976.0,RFn,2,528,TA,TA,Y,0,21,0,0,180,0,None,None,None,0,7,2007,WD,Normal,2874,2874,201,201,3.0,31,3,0,1,1,31.0,1,1,1,0,0,0,1,1,0,0,0,0,1,4.0,4.0,4.0,3.0,4.0,5.0,1.0,3.0,4.0,7.0,2.0,2.0,3.0,3.0,2.0,0.0,0.0,3.0,3.0,8.0,4.0,11.0,6.0,8.0,14.0,14370,7185,15.0,5748.0,5748.0,5748.0,1056.0,1584.0,12.116982236903619,0.09296708122107056,12.048161881082509,0.024146725399960545,12.040967161731997,0.016952006049448798,11.999499670349767,-0.02451548533278114,11.87077880335699,-0.15323635232555866,11.984295220218545,-0.03971993546400299,12.002074948276858,-0.021940207405689804,12.16075248363087,0.13673732794832105,12.027645480826822,0.0036303251442735274,12.057795850238515,0.03378069455596666,12.095640714863153,0.07162555918060498,11.822289303987294,-0.20172585169525448,11.990680060867158,-0.03333509481539032,11.93263933317813,-0.09137582250441767,11.81328248054949,-0.21073267513305893,11.865247122588531,-0.15876803309401666,2,high,0,0,60.58491118451809,0.4648354061053528,96.93585789522895,0.7437366497685645,48.467928947614475,0.37186832488428223,48.467928947614475,0.37186832488428223,48.467928947614475,0.37186832488428223,24.233964473807237,0.18593416244214112,36.35094671071086,0.2789012436632117,24.233964473807237,0.18593416244214112,17412.1034744305,34824.206948861,34824.206948861,17412.1034744305,17412.1034744305,0.0,6397.76662108511,24.233964473807237,36.35094671071086,2435.5134296176275,2435.5134296176275,130475.66472697817,1090.5284013213256,0,0,0,0,0,0
1157,80,RL,85.0,9350,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,8,1965,1999,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,Gd,PConc,TA,TA,Gd,ALQ,633,Unf,0,586,1219,GasA,Gd,Y,SBrkr,1265,0,0,1265,0,1,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,1965.0,RFn,2,502,TA,TA,Y,0,92,0,96,0,0,None,MnPrv,None,0,10,2008,WD,Normal,2484,2484,188,188,2.5,43,9,0,1,1,43.0,1,1,1,0,0,0,1,0,1,0,1,0,1,3.0,4.0,3.0,3.0,4.0,5.0,1.0,4.0,4.0,7.0,4.0,2.0,3.0,3.0,2.0,0.0,3.0,4.0,3.0,7.0,4.0,10.0,6.0,8.0,16.0,12420,6325,12.5,5060.0,3795.0,3657.0,1004.0,1506.0,11.883537228963004,-0.1404779267195444,12.031116106512185,0.0071009508296366874,12.07696866362482,0.05295350794227183,12.047831343888364,0.023816188205815436,12.252610254757684,0.22859509907513598,12.016026436213172,-0.007988719469375738,12.008957060943915,-0.015058094738632732,12.159756173866384,0.1357410181838361,11.842909624749103,-0.18110553093344528,12.034926960017808,0.010911804335259845,12.028244140893694,0.004228985211145897,11.989833834969138,-0.034181320713409846,11.950390967777311,-0.07362418790523684,11.97387915644075,-0.05013599924179779,11.848418988773672,-0.17559616690887658,11.860268654124635,-0.16374650155791315,1,mid,0,0,59.41768614481502,-0.702389633597722,95.06829783170403,-1.1238234137563552,35.65061168688901,-0.4214337801586332,47.534148915852015,-0.5619117068781776,35.65061168688901,-0.4214337801586332,23.767074457926007,-0.2809558534390888,35.65061168688901,-0.4214337801586332,47.534148915852015,-0.5619117068781776,15032.6745946382,29518.7064767441,29518.7064767441,14486.0318821059,15032.6745946382,0.0,5965.535688939428,23.767074457926007,29.70884307240751,2234.1049990450447,2234.1049990450447,111111.07309080409,1010.1006644618553,0,0,0,0,0,0
1158,120,RL,34.0,5001,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,166.0,Gd,TA,PConc,Gd,TA,No,GLQ,904,Unf,0,410,1314,GasA,Ex,Y,SBrkr,1314,0,0,1314,1,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2008.0,RFn,2,626,TA,TA,Y,172,62,0,0,0,0,None,None,None,0,7,2009,WD,Normal,2628,2628,62,234,3.0,2,1,0,1,1,1.0,1,1,1,0,1,1,1,0,0,0,0,0,1,4.0,3.0,4.0,3.0,1.0,6.0,1.0,5.0,4.0,7.0,4.0,2.0,3.0,3.0,2.0,0.0,0.0,3.0,3.0,7.0,4.0,8.0,7.0,8.0,16.0,18396,9198,21.0,5256.0,5256.0,5256.0,1252.0,1878.0,12.474873966380878,0.45085881069833,12.155944793910065,0.13192963822751658,12.192163352768985,0.16814819708643647,12.19589600127338,0.17188084559083272,12.249606289525985,0.22559113384343732,11.988927009296743,-0.03508814638580482,11.998230162180326,-0.02578499350222252,12.152687662402823,0.12867250672027453,12.10704419446753,0.08302903878498213,12.175972632188168,0.1519574765056202,12.404597652805428,0.38058249712288017,12.096052645218988,0.07203748953643974,12.212854375413917,0.18883921973136886,12.215632539298793,0.19161738361624536,12.20898404988176,0.18496889419921203,12.235283959736583,0.21126880405403448,3,premium,1,0,87.32411776466614,3.15601167488831,62.37436983190439,2.25429405349165,49.89949586552351,1.80343524279332,49.89949586552351,1.80343524279332,49.89949586552351,1.80343524279332,24.949747932761756,0.90171762139666,37.424621899142636,1.35257643209499,49.89949586552351,1.80343524279332,16391.984391824473,32783.96878364895,32783.96878364895,16391.984391824473,16391.984391824473,0.0,7809.27110295443,24.949747932761756,37.424621899142636,773.4421859156145,2919.1205081331254,62386.84470587077,424.14571485694984,0,1,0,0,0,0
