Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,TotalSF,LivingPlusBasementSF,TotalPorchSF,OutdoorSF,TotalBath,HouseAge,RemodAge,IsNewHouse,IsRemodeled,HasGarageYrBlt,GarageAge,HasGarage,HasBasement,HasFireplace,HasPool,HasMasVnr,HasWoodDeck,HasOpenPorch,HasScreenPorch,Has3SsnPorch,HasMiscFeature,HasFence,HasAlley,ExteriorMatched
806,20,RL,91.0,12274,Pave,None,IR1,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1417,1417,GasA,Ex,Y,SBrkr,1428,0,0,1428,0,0,2,0,3,1,Ex,6,Typ,0,None,Attchd,2008.0,RFn,2,554,TA,TA,Y,0,60,0,0,0,0,None,None,None,0,7,2008,New,Partial,2845,2845,60,60,2.0,0,0,1,0,1,0.0,1,1,0,0,1,0,1,0,0,0,0,0,1
807,80,RL,75.0,9750,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1967,1967,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,Av,ALQ,400,Rec,480,100,980,GasA,Gd,Y,SBrkr,980,0,0,980,0,0,2,0,3,1,TA,6,Typ,0,None,Attchd,1967.0,Fin,1,384,TA,TA,Y,68,0,0,0,0,0,None,None,None,0,10,2006,WD,Normal,1960,1960,0,68,2.0,39,39,0,0,1,39.0,1,1,0,0,0,1,0,0,0,0,0,0,1
808,70,RL,144.0,21384,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,5,6,1923,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Gd,GLQ,1309,Unf,0,15,1324,GasA,Ex,Y,SBrkr,1072,504,0,1576,2,0,1,1,3,1,Gd,6,Typ,1,TA,Attchd,1923.0,RFn,2,528,TA,TA,Y,0,312,0,0,0,0,None,None,None,0,5,2009,WD,Normal,2900,2900,312,312,3.5,86,5,0,1,1,86.0,1,1,1,0,0,0,1,0,0,0,0,0,1
809,80,RL,85.0,13400,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,1047.0,TA,TA,CBlock,TA,TA,Av,ALQ,516,BLQ,128,380,1024,GasA,TA,Y,SBrkr,1086,0,0,1086,1,0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,1966.0,RFn,2,484,TA,TA,Y,0,0,0,0,0,0,None,GdWo,None,0,6,2006,WD,Normal,2110,2110,0,0,2.0,40,40,0,0,1,40.0,1,1,1,0,1,0,0,0,0,0,1,0,1
810,75,RM,90.0,8100,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,5,5,1898,1965,Hip,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,849,849,GasA,TA,N,FuseA,1075,1063,0,2138,0,0,2,0,2,3,TA,11,Typ,0,None,Detchd,1910.0,Unf,2,360,Fa,Po,N,40,156,0,0,0,0,None,MnPrv,None,0,11,2009,WD,Normal,2987,2987,156,196,2.0,111,44,0,1,1,99.0,1,1,0,0,0,1,1,0,0,0,1,0,1
811,20,RL,78.0,10140,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1974,1999,Hip,CompShg,HdBoard,HdBoard,BrkFace,99.0,TA,TA,CBlock,TA,TA,No,ALQ,663,LwQ,377,0,1040,GasA,Fa,Y,SBrkr,1309,0,0,1309,1,0,1,1,3,1,Gd,5,Typ,1,Fa,Attchd,1974.0,RFn,2,484,TA,TA,Y,265,0,0,0,0,648,Fa,GdPrv,None,0,1,2006,WD,Normal,2349,2349,0,913,2.5,32,7,0,1,1,32.0,1,1,1,1,1,1,0,0,0,0,1,0,1
812,120,RM,70.0,4438,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,662,Unf,0,186,848,GasA,Ex,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,Gd,4,Typ,1,Gd,Attchd,2004.0,Fin,2,420,TA,TA,Y,140,0,0,0,0,0,None,None,None,0,6,2008,ConLD,Normal,1696,1696,0,140,2.0,4,4,0,0,1,4.0,1,1,1,0,1,1,0,0,0,0,0,0,1
813,20,C (all),66.0,8712,Grvl,None,Reg,Bnk,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,5,5,1952,1952,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,TA,CBlock,TA,TA,Av,Unf,0,Unf,0,540,540,GasA,TA,N,FuseA,1044,0,0,1044,0,0,1,0,2,1,Fa,4,Typ,0,None,Basment,1952.0,Unf,2,504,TA,TA,N,0,0,0,0,0,0,None,None,Shed,54,6,2010,WD,Alloca,1584,1584,0,0,1.0,58,58,0,0,1,58.0,1,1,0,0,0,0,0,0,0,1,0,0,1
814,20,RL,75.0,9750,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,1958,Gable,CompShg,MetalSd,MetalSd,BrkFace,243.0,TA,TA,CBlock,TA,TA,No,Rec,608,Unf,0,834,1442,GasA,Gd,Y,SBrkr,1442,0,0,1442,0,0,1,1,4,1,TA,7,Typ,0,None,Attchd,1958.0,RFn,1,301,TA,TA,Y,0,0,275,0,0,0,None,None,Shed,500,4,2007,COD,Normal,2884,2884,275,275,1.5,49,49,0,0,1,49.0,1,1,0,0,1,0,0,0,0,1,0,0,1
815,50,RL,45.0,8248,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1918,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,686,686,GasW,Gd,Y,SBrkr,686,564,0,1250,0,1,1,1,3,1,Fa,7,Typ,0,None,Detchd,1955.0,Unf,1,280,TA,TA,P,207,0,96,0,0,0,None,None,None,0,7,2006,WD,Normal,1936,1936,96,303,2.0,88,56,0,1,1,51.0,1,1,0,0,0,1,0,0,0,0,0,1,1
816,20,RL,48.0,12137,Pave,None,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,442.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1649,1649,GasA,Ex,Y,SBrkr,1661,0,0,1661,0,0,2,0,3,1,Gd,6,Typ,0,None,Attchd,1998.0,RFn,2,598,TA,TA,Y,0,34,0,0,0,0,None,None,None,0,5,2010,WD,Normal,3310,3310,34,34,2.0,12,12,0,0,1,12.0,1,1,0,0,1,0,1,0,0,0,0,0,1
817,20,RL,73.0,11425,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1954,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,486,Unf,0,522,1008,GasA,Gd,Y,SBrkr,1008,0,0,1008,0,0,1,0,2,1,TA,4,Typ,1,Gd,Attchd,1954.0,RFn,1,275,TA,TA,Y,0,0,120,0,0,0,None,None,None,0,7,2006,WD,Normal,2016,2016,120,120,1.0,52,52,0,0,1,52.0,1,1,1,0,0,0,0,0,0,0,0,0,1
818,20,RL,73.0,13265,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,CemntBd,CmentBd,BrkFace,148.0,Gd,TA,PConc,Gd,TA,No,GLQ,1218,Unf,0,350,1568,GasA,Ex,Y,SBrkr,1689,0,0,1689,1,0,2,0,3,1,Gd,7,Typ,2,Gd,Attchd,2002.0,RFn,3,857,TA,TA,Y,150,59,0,0,0,0,None,None,None,0,7,2008,WD,Normal,3257,3257,59,209,3.0,6,6,0,0,1,6.0,1,1,1,0,1,1,1,0,0,0,0,0,0
819,80,RL,80.0,8816,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,6,7,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,80.0,TA,TA,CBlock,TA,TA,Av,GLQ,504,Unf,0,506,1010,GasA,Gd,Y,SBrkr,1052,0,0,1052,1,0,1,0,3,1,TA,6,Typ,0,None,Attchd,1971.0,Unf,2,440,TA,TA,Y,0,0,0,0,0,0,None,MnPrv,None,0,6,2010,WD,Normal,2062,2062,0,0,2.0,39,39,0,0,1,39.0,1,1,0,0,1,0,0,0,0,0,1,0,1
820,120,RL,44.0,6371,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,128.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,733,Unf,0,625,1358,GasA,Ex,Y,SBrkr,1358,0,0,1358,1,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2010.0,RFn,2,484,TA,TA,Y,192,35,0,0,0,0,None,None,None,0,6,2010,New,Partial,2716,2716,35,227,3.0,1,0,1,1,1,0.0,1,1,1,0,1,1,1,0,0,0,0,0,1
821,60,RL,72.0,7226,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,798,798,GasA,Ex,Y,SBrkr,798,842,0,1640,0,0,2,1,3,1,Gd,6,Typ,0,None,Attchd,2003.0,RFn,2,595,TA,TA,Y,0,45,0,0,0,0,None,None,None,0,6,2008,WD,Normal,2438,2438,45,45,2.5,5,5,0,0,1,5.0,1,1,0,0,0,0,1,0,0,0,0,0,1
822,20,RM,60.0,6000,Pave,Pave,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,2fmCon,1Story,4,4,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,Fa,TA,CBlock,Fa,TA,No,Unf,0,Unf,0,936,936,GasA,TA,N,SBrkr,936,0,0,936,0,0,1,0,2,1,TA,4,Min2,0,None,Detchd,1974.0,Unf,2,576,TA,TA,Y,0,32,112,0,0,0,None,None,None,0,2,2009,WD,Normal,1872,1872,144,144,1.0,56,56,0,0,1,35.0,1,1,0,0,0,0,1,0,0,0,0,1,1
823,60,RL,65.0,12394,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0,Unf,0,847,847,GasA,Ex,Y,SBrkr,847,886,0,1733,0,0,2,1,3,1,Gd,7,Typ,1,Gd,BuiltIn,2003.0,Fin,2,433,TA,TA,Y,100,48,0,0,0,0,None,None,None,0,10,2007,WD,Family,2580,2580,48,148,2.5,4,4,0,0,1,4.0,1,1,1,0,0,1,1,0,0,0,0,0,1
824,50,RL,60.0,9900,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,7,1940,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,778,778,GasA,TA,Y,SBrkr,944,545,0,1489,0,0,2,0,3,1,TA,7,Typ,1,Gd,Detchd,1940.0,Unf,1,240,TA,TA,Y,335,0,0,0,0,0,None,GdWo,None,0,7,2009,WD,Normal,2267,2267,0,335,2.0,69,59,0,1,1,69.0,1,1,1,0,0,1,0,0,0,0,1,0,1
825,20,FV,81.0,11216,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,0,Unf,0,1489,1489,GasA,Ex,Y,SBrkr,1489,0,0,1489,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,RFn,2,776,TA,TA,Y,0,140,0,0,0,0,None,None,None,0,6,2006,New,Partial,2978,2978,140,140,2.0,0,0,1,0,1,0.0,1,1,1,0,0,0,1,0,0,0,0,0,1
826,20,RL,114.0,14803,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosN,PosN,1Fam,1Story,10,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,BrkFace,816.0,Ex,TA,PConc,Ex,TA,Av,GLQ,1636,Unf,0,442,2078,GasA,Ex,Y,SBrkr,2084,0,0,2084,1,0,2,0,2,1,Ex,7,Typ,1,Gd,Attchd,2007.0,Fin,3,1220,TA,TA,Y,188,45,0,0,0,0,None,None,None,0,6,2008,New,Partial,4162,4162,45,233,3.0,1,0,1,1,1,1.0,1,1,1,0,1,1,1,0,0,0,0,0,0
827,45,RM,50.0,6130,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,5,6,1924,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,784,Unf,0,0,784,GasA,Gd,Y,SBrkr,784,0,0,784,1,0,1,0,2,1,Gd,5,Typ,0,None,None,0.0,None,0,0,None,None,Y,0,0,116,0,0,0,None,None,None,0,5,2008,WD,Normal,1568,1568,116,116,2.0,84,58,0,1,0,-1.0,0,1,0,0,0,0,0,0,0,0,0,0,1
828,20,RL,65.0,8529,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,20,Unf,0,1434,1454,GasA,Ex,Y,SBrkr,1434,0,0,1434,0,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,2001.0,RFn,2,527,TA,TA,Y,290,39,0,0,0,0,None,None,None,0,4,2009,WD,Normal,2888,2888,39,329,2.0,8,8,0,0,1,8.0,1,1,1,0,0,1,1,0,0,0,0,0,1
829,60,RL,80.0,28698,Pave,None,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,2Story,5,5,1967,1967,Flat,Tar&Grv,Plywood,Plywood,None,0.0,TA,TA,PConc,TA,Gd,Gd,LwQ,249,ALQ,764,0,1013,GasA,TA,Y,SBrkr,1160,966,0,2126,0,1,2,1,3,1,TA,7,Min2,0,None,Attchd,1967.0,Fin,2,538,TA,TA,Y,486,0,0,0,225,0,None,None,None,0,6,2009,WD,Abnorml,3139,3139,225,711,3.0,42,42,0,0,1,42.0,1,1,0,0,0,1,0,1,0,0,0,0,1
830,160,FV,24.0,2544,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,600,600,GasA,Ex,Y,SBrkr,520,623,80,1223,0,0,2,1,2,1,Gd,4,Typ,0,None,Detchd,2005.0,RFn,2,480,TA,TA,Y,0,166,0,0,0,0,None,None,None,0,7,2006,WD,Normal,1743,1823,166,166,2.5,1,1,1,0,1,1.0,1,1,0,0,0,0,1,0,0,0,0,1,1
831,20,RL,80.0,11900,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1957,1957,Gable,CompShg,HdBoard,HdBoard,BrkFace,387.0,TA,TA,CBlock,TA,TA,No,Rec,1040,Unf,0,352,1392,GasA,TA,Y,FuseA,1392,0,0,1392,1,0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,1957.0,RFn,2,458,TA,TA,Y,0,0,0,0,192,0,None,None,None,0,6,2008,WD,Normal,2784,2784,192,192,2.5,51,51,0,0,1,51.0,1,1,1,0,1,0,0,1,0,0,0,0,1
832,160,FV,30.0,3180,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,600,600,GasA,Ex,Y,SBrkr,520,600,80,1200,0,0,2,1,2,1,Gd,4,Typ,0,None,Detchd,2005.0,RFn,2,480,TA,TA,Y,0,166,0,0,0,0,None,None,None,0,6,2006,WD,Normal,1720,1800,166,166,2.5,1,1,1,0,1,1.0,1,1,0,0,0,0,1,0,0,0,0,1,1
833,60,RL,44.0,9548,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,6,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,223.0,Gd,TA,PConc,Gd,TA,No,GLQ,483,Unf,0,458,941,GasA,Ex,Y,SBrkr,941,888,0,1829,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2003.0,RFn,2,613,TA,TA,Y,192,39,0,0,0,0,None,None,None,0,1,2010,WD,Normal,2770,2770,39,231,3.5,7,7,0,0,1,7.0,1,1,1,0,1,1,1,0,0,0,0,0,1
834,20,RL,100.0,10004,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,180.0,TA,TA,CBlock,TA,TA,No,Rec,196,BLQ,345,975,1516,GasA,TA,Y,SBrkr,1516,0,0,1516,0,0,1,1,3,1,TA,6,Typ,0,None,Attchd,1964.0,RFn,2,472,TA,TA,Y,0,0,0,0,152,0,None,None,None,0,2,2009,WD,Normal,3032,3032,152,152,1.5,45,45,0,0,1,45.0,1,1,0,0,1,0,0,1,0,0,0,0,0
835,20,RL,75.0,7875,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1961,1961,Gable,CompShg,VinylSd,VinylSd,BrkFace,136.0,TA,TA,CBlock,TA,TA,No,Rec,572,Unf,0,572,1144,GasA,Gd,Y,SBrkr,1144,0,0,1144,1,0,1,0,3,1,TA,6,Typ,0,None,Attchd,1961.0,Unf,2,456,TA,TA,Y,0,0,0,0,0,0,None,GdWo,None,0,9,2008,WD,Normal,2288,2288,0,0,2.0,47,47,0,0,1,47.0,1,1,0,0,1,0,0,0,0,0,1,0,1
836,20,RL,60.0,9600,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,7,1950,1995,Gable,CompShg,VinylSd,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,442,Unf,0,625,1067,GasA,TA,Y,SBrkr,1067,0,0,1067,0,0,2,0,2,1,Gd,4,Min2,0,None,Attchd,1996.0,Unf,2,436,TA,TA,Y,290,0,0,0,0,0,None,None,None,0,2,2010,WD,Normal,2134,2134,0,290,2.0,60,15,0,1,1,14.0,1,1,0,0,0,1,0,0,0,0,0,0,0
837,30,RM,90.0,8100,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1948,1973,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,338,Unf,0,1221,1559,GasA,Gd,Y,SBrkr,1559,0,0,1559,1,0,1,0,2,1,TA,5,Min2,0,None,Detchd,1948.0,Unf,2,812,TA,TA,Y,0,116,230,0,0,0,None,GdWo,None,0,6,2007,COD,Normal,3118,3118,346,346,2.0,59,34,0,1,1,59.0,1,1,0,0,0,0,1,0,0,0,1,1,1
838,160,RM,21.0,1680,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,158.0,TA,TA,CBlock,TA,TA,No,BLQ,330,Unf,0,153,483,GasA,TA,Y,SBrkr,483,504,0,987,1,0,1,1,2,1,TA,5,Typ,0,None,Detchd,1973.0,Unf,1,264,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,11,2008,WD,Normal,1470,1470,0,0,2.5,35,35,0,0,1,35.0,1,1,0,0,1,0,0,0,0,0,0,0,1
839,20,RL,75.0,9525,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1995,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1099,1099,GasA,Ex,Y,SBrkr,1099,0,0,1099,0,0,1,1,3,1,Gd,6,Typ,0,None,Attchd,1999.0,Unf,1,352,TA,TA,Y,278,0,0,0,0,0,None,None,None,0,6,2008,WD,Normal,2198,2198,0,278,1.5,13,2,0,1,1,9.0,1,1,0,0,0,1,0,0,0,0,0,0,1
840,50,RL,70.0,11767,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1946,1995,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,352,Unf,0,416,768,GasA,Ex,Y,SBrkr,768,432,0,1200,0,0,1,0,3,1,TA,6,Typ,0,None,Detchd,1946.0,Unf,1,240,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,5,2008,WD,Normal,1968,1968,0,0,1.0,62,13,0,1,1,62.0,1,1,0,0,0,0,0,0,0,0,0,0,1
841,70,RH,60.0,12155,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,6,8,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,156,Unf,0,516,672,GasA,TA,N,SBrkr,810,672,0,1482,0,0,2,0,4,1,Fa,7,Typ,0,None,Detchd,1934.0,Unf,1,400,TA,TA,P,0,0,254,0,0,0,None,None,None,0,3,2008,WD,Normal,2154,2154,254,254,2.0,83,58,0,1,1,74.0,1,1,0,0,0,0,0,0,0,0,0,0,1
842,70,RM,60.0,10440,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,8,1904,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,650,650,GasA,Gd,Y,SBrkr,958,581,0,1539,0,0,2,0,3,1,Gd,8,Typ,1,Po,Detchd,1983.0,Unf,2,686,Gd,TA,P,70,78,68,0,0,0,None,None,None,0,6,2008,WD,Normal,2189,2189,146,216,2.0,104,6,0,1,1,25.0,1,1,1,0,0,1,1,0,0,0,0,1,1
843,80,RL,82.0,9020,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,183.0,TA,TA,CBlock,TA,TA,Gd,Rec,312,ALQ,539,276,1127,GasA,TA,Y,SBrkr,1165,0,0,1165,1,0,1,1,3,1,TA,6,Typ,0,None,Attchd,1966.0,RFn,2,490,Gd,Gd,Y,0,129,0,0,0,0,None,GdPrv,None,0,5,2008,WD,Normal,2292,2292,129,129,2.5,42,42,0,0,1,42.0,1,1,0,0,1,0,1,0,0,0,1,0,1
844,90,RL,80.0,8000,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,Duplex,1Story,5,4,1961,1961,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1800,1800,GasA,Ex,N,SBrkr,1800,0,0,1800,0,0,2,0,6,2,TA,10,Typ,0,None,None,0.0,None,0,0,None,None,Y,0,0,0,0,0,0,None,None,None,0,7,2007,WD,Normal,3600,3600,0,0,2.0,46,46,0,0,0,-1.0,0,1,0,0,0,0,0,0,0,0,0,0,1
845,50,RM,100.0,12665,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,Mn,Unf,0,Unf,0,876,876,GasA,Gd,Y,SBrkr,876,540,0,1416,0,0,1,1,4,1,TA,7,Typ,1,Gd,Detchd,1949.0,Unf,3,720,TA,TA,Y,418,0,194,0,0,0,None,None,None,0,6,2008,WD,Normal,2292,2292,194,612,1.5,93,58,0,1,1,59.0,1,1,1,0,0,1,0,0,0,0,0,1,1
846,85,RL,71.0,16647,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,SFoyer,5,5,1975,1981,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,1390,Unf,0,0,1390,GasA,TA,Y,SBrkr,1701,0,0,1701,1,0,2,0,3,1,TA,6,Min2,2,TA,Basment,1975.0,Fin,2,611,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,1,2007,WD,Normal,3091,3091,0,0,3.0,32,26,0,1,1,32.0,1,1,1,0,0,0,0,0,0,0,0,0,1
847,60,RL,75.0,9317,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,137.0,Gd,TA,PConc,Gd,TA,No,ALQ,513,Unf,0,227,740,GasA,Ex,Y,SBrkr,1006,769,0,1775,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1993.0,Unf,2,425,TA,TA,Y,234,72,192,0,0,0,None,None,None,0,7,2009,WD,Normal,2515,2515,264,498,3.5,16,16,0,0,1,16.0,1,1,1,0,1,1,1,0,0,0,0,0,1
